;;;;;;;;;;;
;;;;;;;;;;;
;;Qual a quantidade?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0,00;;;68;97,1%;;███████████████████;;
;;;1,00;;;2;2,9%;;█;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o nome do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;.;;;62;88,6%;;██████████████████;;
;;;00;;;1;1,4%;;;;
;;;João vitor;;;1;1,4%;;;;
;;;João Vitor 22992579442;;;1;1,4%;;;;
;;;não;;;1;1,4%;;;;
;;;o;;;4;5,7%;;█;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o contato do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;.;;;39;90,7%;;██████████████████;;
;;;0;;;1;2,3%;;;;
;;;00;;;1;2,3%;;;;
;;;22992579442;;;1;2,3%;;;;
;;;não;;;1;2,3%;;;;
;;;;;;;;;;;
;Motorista:  Neto, Manoel Pontes Silva;;;;;;;;;;
;;;;;;;;;;;
;;Cliente tem oportunidade de recolha?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;False;;;78;97,5%;;████████████████████;;
;;;True;;;2;2,5%;;█;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Quais produtos?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;00;;;3;3,8%;;█;;
;;;Argônio, Nitrogênio,Misturas;;;1;1,3%;;;;
;;;Mpp 1,5, Oxigênio 1, Acetileno 1, Nitrogenio10 , Nitrogênio 1,5;;;1;1,3%;;;;
;;;não;;;75;93,8%;;███████████████████;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual a quantidade?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0,00;;;78;97,5%;;████████████████████;;
;;;20,00;;;1;1,3%;;;;
;;;28,00;;;1;1,3%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o nome do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;Cecília;;;1;1,3%;;;;
;;;Cecília 85992502636;;;1;1,3%;;;;
;;;não;;;78;97,5%;;████████████████████;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o contato do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;85992502636;;;1;1,5%;;;;
;;;não;;;65;98,5%;;████████████████████;;
;;;;;;;;;;;
;Motorista:  Pessoa, Jefferson Carlos;;;;;;;;;;
;;;;;;;;;;;
;;Cliente tem oportunidade de recolha?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;False;;;110;92,4%;;██████████████████;;
;;;True;;;9;7,6%;;██;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Quais produtos?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0;;;8;6,7%;;█;;
;;;1 argonio up10 e 2 oxigênio Up10;;;1;0,8%;;;;
;;;acetileno de 7,2kg;;;1;0,8%;;;;
;;;amônia;;;1;0,8%;;;;
;;;argônio,solda ferro, dióxido de carbono;;;1;0,8%;;;;
;;;Helix de 6m;;;1;0,8%;;;;
;;;nao;;;24;20,2%;;████;;
;;;não;;;77;64,7%;;█████████████;;
;;;noa;;;1;0,8%;;;;
;;;oxigênio e acetileno;;;1;0,8%;;;;
;;;oxigênio ind de 10m;;;1;0,8%;;;;
;;;oxigênio med de 1 metro;;;1;0,8%;;;;
;;;oxigênio, argônio, acetileno;;;1;0,8%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual a quantidade?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0,00;;;110;92,4%;;██████████████████;;
;;;1,00;;;2;1,7%;;;;
;;;3,00;;;3;2,5%;;█;;
;;;6,00;;;1;0,8%;;;;
;;;7,00;;;1;0,8%;;;;
;;;8,00;;;1;0,8%;;;;
;;;9,00;;;1;0,8%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o nome do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;*****;;;1;0,8%;;;;
;;;Andre;;;1;0,8%;;;;
;;;joao Vitor;;;1;0,8%;;;;
;;;Ketlin;;;1;0,8%;;;;
;;;leandro;;;1;0,8%;;;;
;;;Luciano Batista;;;1;0,8%;;;;
;;;LuciCleiton Freitas;;;1;0,8%;;;;
;;;metalúrgica metal e cia ltda;;;1;0,8%;;;;
;;;nao;;;30;25,2%;;█████;;
;;;não;;;78;65,5%;;█████████████;;
;;;Nelson rosas;;;1;0,8%;;;;
;;;Oziel luiz;;;1;0,8%;;;;
;;;sara oliveira;;;1;0,8%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o contato do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;*****;;;1;1,2%;;;;
;;;7871118;;;1;1,2%;;;;
;;;81989128610;;;1;1,2%;;;;
;;;81994498191;;;1;1,2%;;;;
;;;matrícula 225271;;;1;1,2%;;;;
;;;matrícula:6176;;;1;1,2%;;;;
;;;nao;;;1;1,2%;;;;
;;;não;;;78;91,8%;;██████████████████;;
;;;;;;;;;;;
;Motorista:  Pires, Walter;;;;;;;;;;
;;;;;;;;;;;
;;Cliente tem oportunidade de recolha?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;False;;;122;98,4%;;████████████████████;;
;;;True;;;2;1,6%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Quais produtos?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;.;;;3;2,4%;;;;
;;;000;;;3;2,4%;;;;
;;;008;;;1;0,8%;;;;
;;;n;;;1;0,8%;;;;
;;;não;;;4;3,2%;;█;;
;;;não tem;;;107;86,3%;;█████████████████;;
;;;nnnn;;;1;0,8%;;;;
;;;ooo;;;2;1,6%;;;;
;;;ooooo;;;1;0,8%;;;;
;;;oxigênio med de 10 mt sao 06 oxigênio med de 4 mt sao 01 ar comp;;;1;0,8%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual a quantidade?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0,00;;;121;97,6%;;████████████████████;;
;;;12,00;;;1;0,8%;;;;
;;;8,00;;;2;1,6%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o nome do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;.;;;3;2,4%;;;;
;;;000;;;4;3,2%;;█;;
;;;0000;;;1;0,8%;;;;
;;;00000;;;1;0,8%;;;;
;;;Adelson;;;1;0,8%;;;;
;;;Ademir;;;1;0,8%;;;;
;;;Adenilson;;;1;0,8%;;;;
;;;Adrieli;;;1;0,8%;;;;
;;;Alex;;;2;1,6%;;;;
;;;Alexandre;;;1;0,8%;;;;
;;;Anastácia Rassi;;;1;0,8%;;;;
;;;Anderson;;;1;0,8%;;;;
;;;antonio;;;1;0,8%;;;;
;;;Antônio;;;1;0,8%;;;;
;;;arlielson;;;1;0,8%;;;;
;;;auri;;;2;1,6%;;;;
;;;bartao;;;1;0,8%;;;;
;;;bbb;;;1;0,8%;;;;
;;;Benta Lima;;;1;0,8%;;;;
;;;Cassia;;;1;0,8%;;;;
;;;Cibeliy Escobar;;;1;0,8%;;;;
;;;cieoneude;;;1;0,8%;;;;
;;;Cleiton;;;1;0,8%;;;;
;;;clerio;;;1;0,8%;;;;
;;;cristiano;;;1;0,8%;;;;
;;;Daivid;;;1;0,8%;;;;
;;;DANFE;;;1;0,8%;;;;
;;;DANFE simplificado;;;1;0,8%;;;;
;;;Daniel;;;1;0,8%;;;;
;;;Davi;;;2;1,6%;;;;
;;;deide;;;1;0,8%;;;;
;;;Deivid;;;2;1,6%;;;;
;;;Dhemison Rodrigues;;;1;0,8%;;;;
;;;Dinis;;;1;0,8%;;;;
;;;Edivar;;;1;0,8%;;;;
;;;Elinaldo;;;4;3,2%;;█;;
;Motorista:  Pires, Walter;;;;;;;;;;
;;;Eliomar Buch;;;1;0,8%;;;;
;;;Eudes;;;1;0,8%;;;;
;;;Fabio;;;1;0,8%;;;;
;;;Fernanda;;;1;0,8%;;;;
;;;Filipe;;;1;0,8%;;;;
;;;Gabriel;;;1;0,8%;;;;
;;;Helena rabahi;;;1;0,8%;;;;
;;;Hernando;;;1;0,8%;;;;
;;;Isadora;;;2;1,6%;;;;
;;;Isadora Silveira;;;1;0,8%;;;;
;;;ja Denilson;;;1;0,8%;;;;
;;;jadenilson;;;1;0,8%;;;;
;;;João Araújo Barcelos;;;1;0,8%;;;;
;;;João Vitor;;;3;2,4%;;;;
;;;Juninho;;;3;2,4%;;;;
;;;Kaique;;;1;0,8%;;;;
;;;kelliton;;;2;1,6%;;;;
;;;Leandro;;;1;0,8%;;;;
;;;leisiane;;;1;0,8%;;;;
;;;leisiane Thais;;;1;0,8%;;;;
;;;Lorena Siqueira;;;1;0,8%;;;;
;;;lorival;;;1;0,8%;;;;
;;;luana;;;3;2,4%;;;;
;;;Luana Gabriela;;;1;0,8%;;;;
;;;Lucas;;;2;1,6%;;;;
;;;Lucas Pereira de Oliveira;;;1;0,8%;;;;
;;;Luiz;;;1;0,8%;;;;
;;;marcilei;;;2;1,6%;;;;
;;;Márcio;;;2;1,6%;;;;
;;;Marcos;;;2;1,6%;;;;
;;;Matheus;;;1;0,8%;;;;
;;;Murilo;;;1;0,8%;;;;
;;;n;;;1;0,8%;;;;
;;;nivaldo;;;2;1,6%;;;;
;;;nnn;;;1;0,8%;;;;
;;;nnnnn;;;1;0,8%;;;;
;;;oooo;;;1;0,8%;;;;
;;;ooooo;;;1;0,8%;;;;
;;;Patrícia;;;1;0,8%;;;;
;;;Pedro;;;1;0,8%;;;;
;;;Rafaela;;;1;0,8%;;;;
;;;Raimundo;;;1;0,8%;;;;
;;;Raquel;;;1;0,8%;;;;
;;;Reginaldo;;;1;0,8%;;;;
;;;Roberto;;;1;0,8%;;;;
;;;Rosana;;;1;0,8%;;;;
;;;samuel;;;1;0,8%;;;;
;;;Sérgio;;;2;1,6%;;;;
;;;tap metal;;;1;0,8%;;;;
;;;tracyla;;;1;0,8%;;;;
;;;Vanderlan;;;1;0,8%;;;;
;;;Vanderlei Camargo;;;1;0,8%;;;;
;;;vilmar;;;2;1,6%;;;;
;;;Vinícius;;;7;5,6%;;█;;
;;;wanderlan;;;1;0,8%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o contato do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;,0000;;;1;1,0%;;;;
;;;.;;;3;3,1%;;█;;
;;;0;;;1;1,0%;;;;
;Motorista:  Pires, Walter;;;;;;;;;;
;;;000;;;23;23,5%;;█████;;
;;;0000;;;55;56,1%;;███████████;;
;;;00000;;;9;9,2%;;██;;
;;;0000000;;;1;1,0%;;;;
;;;0008;;;1;1,0%;;;;
;;;64996775916;;;1;1,0%;;;;
;;;999;;;1;1,0%;;;;
;;;bbb;;;1;1,0%;;;;
;;;m;;;1;1,0%;;;;
;;;;;;;;;;;
;Motorista:  Rodrigues Pires, Wagmar José;;;;;;;;;;
;;;;;;;;;;;
;;Cliente tem oportunidade de recolha?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;False;;;21;95,5%;;███████████████████;;
;;;True;;;1;4,5%;;█;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Quais produtos?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;00;;;2;9,1%;;██;;
;;;000;;;19;86,4%;;█████████████████;;
;;;nitrogênio e oxigênio;;;1;4,5%;;█;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual a quantidade?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0,00;;;21;95,5%;;███████████████████;;
;;;6,00;;;1;4,5%;;█;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o nome do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;00;;;2;9,1%;;██;;
;;;000;;;19;86,4%;;█████████████████;;
;;;maria erineide;;;1;4,5%;;█;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o contato do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;00;;;2;9,1%;;██;;
;;;000;;;19;86,4%;;█████████████████;;
;;;61993088212;;;1;4,5%;;█;;
;;;;;;;;;;;
;Motorista:  Silva, Willian;;;;;;;;;;
;;;;;;;;;;;
;;Cliente tem oportunidade de recolha?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;False;;;213;96,4%;;███████████████████;;
;;;True;;;8;3,6%;;█;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Quais produtos?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;.;;;3;1,4%;;;;
;;;0;;;214;96,8%;;███████████████████;;
;;;Helix;;;2;0,9%;;;;
;;;oxigênio;;;1;0,5%;;;;
;;;Solda Ferro 20 Argônio;;;1;0,5%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual a quantidade?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0,00;;;217;98,2%;;████████████████████;;
;;;1,00;;;1;0,5%;;;;
;;;10,00;;;1;0,5%;;;;
;;;2,00;;;1;0,5%;;;;
;;;3,00;;;1;0,5%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o nome do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;-;;;3;1,4%;;;;
;;;.;;;54;24,4%;;█████;;
;;;0;;;160;72,4%;;██████████████;;
;;;alan;;;1;0,5%;;;;
;;;Amanda Moura Lélis;;;1;0,5%;;;;
;;;indiana;;;1;0,5%;;;;
;;;thiago;;;1;0,5%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o contato do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;;;;1;0,6%;;;;
;;;-;;;3;1,7%;;;;
;;;.;;;157;90,8%;;██████████████████;;
;;;0;;;10;5,8%;;█;;
;;;34997781550;;;1;0,6%;;;;
;;;34998960085;;;1;0,6%;;;;
;;;;;;;;;;;
;Motorista:  Souza, Jailson Souza;;;;;;;;;;
;;;;;;;;;;;
;;Cliente tem oportunidade de recolha?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;False;;;59;93,7%;;███████████████████;;
;;;True;;;4;6,3%;;█;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Quais produtos?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;. nenhum;;;1;1,6%;;;;
;;;0;;;7;11,1%;;██;;
;;;hélio UP;;;1;1,6%;;;;
;;;nenhum;;;52;82,5%;;█████████████████;;
;;;oxigênio medical;;;1;1,6%;;;;
;;;oxigênio Medicinal;;;1;1,6%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual a quantidade?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0,00;;;60;95,2%;;███████████████████;;
;;;1,00;;;1;1,6%;;;;
;;;2,00;;;1;1,6%;;;;
;;;3,00;;;1;1,6%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o nome do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;****;;;1;1,6%;;;;
;;;"****""";;;1;1,6%;;;;
;;;"****""""";;;1;1,6%;;;;
;;;******;;;2;3,2%;;█;;
;;;0;;;2;3,2%;;█;;
;;;Aline Cristina;;;1;1,6%;;;;
;;;carlos;;;1;1,6%;;;;
;;;Fabíola Cadena (81)9841-4443;;;1;1,6%;;;;
;;;Jailson;;;52;82,5%;;█████████████████;;
;;;João Flávio;;;1;1,6%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o contato do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0;;;2;5,3%;;█;;
;;;000;;;11;28,9%;;██████;;
;;;0000;;;19;50,0%;;██████████;;
;;;00000;;;3;7,9%;;██;;
;;;0009;;;1;2,6%;;█;;
;;;81987841380;;;2;5,3%;;█;;
;;;;;;;;;;;
;Motorista:  Teotônio, Eliezel;;;;;;;;;;
;;;;;;;;;;;
;;Cliente tem oportunidade de recolha?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;False;;;133;95,7%;;███████████████████;;
;;;True;;;6;4,3%;;█;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Quais produtos?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;; n;;;1;0,7%;;;;
;;;.n;;;1;0,7%;;;;
;;;0;;;3;2,2%;;;;
;;;00;;;9;6,5%;;█;;
;;;argônio;;;1;0,7%;;;;
;;;hg;;;2;1,4%;;;;
;;;jn;;;2;1,4%;;;;
;;;m;;;2;1,4%;;;;
;;;n;;;98;70,5%;;██████████████;;
;;;não;;;19;13,7%;;███;;
;;;não ouve;;;1;0,7%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual a quantidade?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0,00;;;136;97,8%;;████████████████████;;
;;;1,00;;;1;0,7%;;;;
;;;6,00;;;1;0,7%;;;;
;;;9,00;;;1;0,7%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o nome do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0;;;3;2,2%;;;;
;;;00;;;9;6,5%;;█;;
;;;aperan;;;2;1,4%;;;;
;;;ART;;;2;1,4%;;;;
;;;basculaço;;;2;1,4%;;;;
;;;bemisa;;;1;0,7%;;;;
;;;Ederson;;;2;1,4%;;;;
;;;emalto;;;1;0,7%;;;;
;;;f;;;1;0,7%;;;;
;;;fcm;;;1;0,7%;;;;
;;;Global;;;1;0,7%;;;;
;;;gnv;;;1;0,7%;;;;
;;;hg;;;1;0,7%;;;;
;;;hospital;;;1;0,7%;;;;
;;;inox;;;1;0,7%;;;;
;;;MCR;;;2;1,4%;;;;
;;;n;;;98;70,5%;;██████████████;;
;;;não;;;1;0,7%;;;;
;;;nenhuma;;;1;0,7%;;;;
;;;ni;;;1;0,7%;;;;
;;;Paulo;;;1;0,7%;;;;
;;;unimed;;;2;1,4%;;;;
;;;vitaly;;;2;1,4%;;;;
;;;yg;;;1;0,7%;;;;
;;;yn;;;1;0,7%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o contato do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0;;;3;2,8%;;█;;
;;;00;;;2;1,9%;;;;
;;;986341203;;;1;0,9%;;;;
;;;jg;;;2;1,9%;;;;
;;;n;;;98;91,6%;;██████████████████;;
;;;Paulo;;;1;0,9%;;;;
;;;;;;;;;;;
;Motorista:  Vieira, Claudio;;;;;;;;;;
;;;;;;;;;;;
;;Cliente tem oportunidade de recolha?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;False;;;94;96,9%;;███████████████████;;
;;;True;;;3;3,1%;;█;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Quais produtos?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;-;;;1;1,0%;;;;
;;;0;;;93;95,9%;;███████████████████;;
;;;oxigênio e acetileno;;;1;1,0%;;;;
;;;oxigênio, acetileno;;;1;1,0%;;;;
;;;oxigênio, acetileno, solda ferro, argônio;;;1;1,0%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual a quantidade?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0,00;;;94;96,9%;;███████████████████;;
;;;13,00;;;1;1,0%;;;;
;;;20,00;;;1;1,0%;;;;
;;;84,00;;;1;1,0%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o nome do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;-;;;83;85,6%;;█████████████████;;
;;;0;;;10;10,3%;;██;;
;;;dorival;;;1;1,0%;;;;
;;;Lúcia;;;1;1,0%;;;;
;;;o;;;1;1,0%;;;;
;;;Thiago;;;1;1,0%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o contato do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;-;;;69;94,5%;;███████████████████;;
;;;0;;;1;1,4%;;;;
;;;16 31738100221;;;1;1,4%;;;;
;;;34 996827880;;;1;1,4%;;;;
;;;34 999988759;;;1;1,4%;;;;
;;;;;;;;;;;
